#Gene	syn.obs	syn.haps	lgd.obs	lgd.haps	dmis.obs	dmis.haps	lgd/dmis.obs	lgd/dmis.haps
FP565260.4	0	0	0	0	0	0	0	0
FP565260.3	0	0	0	0	0	0	0	0
GATD3B	0	0	0	0	0	0	0	0
FP565260.2	0	0	0	0	0	0	0	0
FP565260.1	0	0	0	0	0	0	0	0
FP565260.6	0	0	0	0	0	0	0	0
H2BFS	0	0	0	0	0	0	0	0
SIK1B	0	0	0	0	0	0	0	0
CBSL	0	0	0	0	0	0	0	0
U2AF1L5	0	0	0	0	0	0	0	0
CRYAA2	0	0	0	0	0	0	0	0
SMIM11B	0	0	0	0	0	0	0	0
FAM243B	0	0	0	0	0	0	0	0
SMIM34B	0	0	0	0	0	0	0	0
KCNE1B	0	0	0	0	0	0	0	0
TPTE	0	75	0	33	0	119	0	0
POTED	0	1	0	0	0	0	0	0
LIPI	0	7	0	4	0	13	0	0
RBM11	0	6	0	8	0	22	0	0
HSPA13	0	13	0	1	0	25	0	0
SAMSN1	0	18	0	6	0	27	0	0
NRIP1	0	64	0	3	0	113	0	0
USP25	0	74	0	3	0	90	0	0
CXADR	0	19	0	0	0	19	0	0
BTG3	0	13	0	1	0	14	0	0
C21orf91	0	18	0	4	0	38	0	0
CHODL	0	20	0	1	0	15	0	0
TMPRSS15	0	25	0	25	1	83	0	0
NCAM2	0	62	0	7	1	54	0	0
MRPL39	0	32	0	6	0	45	0	0
JAM2	0	18	0	4	0	24	0	0
ATP5PF	0	2	0	3	0	19	0	0
GABPA	0	23	0	1	0	26	0	0
APP	0	41	0	10	0	77	0	0
CYYR1	0	20	0	5	0	16	0	0
ADAMTS1	0	54	0	3	0	80	0	0
ADAMTS5	0	67	0	1	0	73	0	0
N6AMT1	0	12	0	4	0	22	0	0
LTN1	1	56	0	4	0	100	0	0
RWDD2B	0	0	0	1	0	0	0	0
USP16	0	25	0	1	0	28	0	0
CCT8	0	20	0	0	0	50	0	0
MAP3K7CL	0	8	0	2	0	19	0	0
BACH1	0	66	0	6	0	89	0	0
GRIK1	0	74	0	6	0	75	0	0
CLDN17	0	9	0	7	0	27	0	0
CLDN8	0	12	0	3	0	25	0	0
KRTAP24-1	0	31	0	0	0	6	0	0
KRTAP25-1	0	6	0	0	0	0	0	0
KRTAP26-1	0	23	0	1	0	10	0	0
KRTAP27-1	0	9	0	0	0	3	0	0
KRTAP23-1	0	2	0	0	0	0	0	0
KRTAP13-2	0	11	0	7	0	8	0	0
KRTAP13-1	0	6	0	4	0	4	0	0
KRTAP13-3	0	0	0	0	0	0	0	0
