#Gene	syn.obs	syn.haps	lgd.obs	lgd.haps	dmis.obs	dmis.haps	lgd/dmis.obs	lgd/dmis.haps
PLEKHG4B	0	143	0	21	0	77	0	0
LRRC14B	0	0	0	0	0	0	0	0
CCDC127	0	8	0	3	0	5	0	0
SDHA	0	63	0	11	0	72	0	0
PDCD6	1	23	0	4	0	36	0	0
AHRR	0	71	0	6	0	44	0	0
EXOC3	0	97	0	1	0	70	0	0
SLC9A3	0	150	0	1	0	53	0	0
CEP72	0	82	0	27	0	46	0	0
TPPP	0	33	0	0	0	13	0	0
ZDHHC11B	0	33	1	2	0	14	0	0
ZDHHC11	0	47	0	32	0	17	0	0
BRD9	0	24	0	7	0	10	0	0
TRIP13	0	37	0	1	0	18	0	0
NKD2	0	38	0	4	0	39	0	0
SLC12A7	0	180	0	7	1	121	0	0
SLC6A19	0	89	0	8	1	88	0	0
SLC6A18	0	50	0	24	0	61	0	0
TERT	0	107	0	1	0	9	0	0
CLPTM1L	0	49	0	0	0	52	0	0
SLC6A3	0	108	0	3	0	28	0	0
LPCAT1	1	62	0	0	0	20	0	0
MRPL36	0	0	0	0	0	0	0	0
NDUFS6	0	9	0	1	0	6	0	0
IRX4	0	44	0	0	0	62	0	0
IRX2	0	56	0	2	0	50	0	0
C5orf38	0	0	0	0	0	0	0	0
IRX1	0	44	0	0	0	43	0	0
ADAMTS16	0	104	0	3	1	91	0	0
ICE1	0	134	0	12	0	89	0	0
MED10	0	5	0	3	0	11	0	0
UBE2QL1	0	12	0	0	0	8	0	0
NSUN2	0	39	0	4	0	53	0	0
SRD5A1	0	19	0	0	0	12	0	0
TENT4A	0	65	0	0	0	32	0	0
ADCY2	0	90	0	1	0	54	0	0
C5orf49	0	9	0	3	0	1	0	0
MTRR	0	28	0	14	0	68	0	0
FASTKD3	0	2	0	7	0	13	0	0
SEMA5A	0	103	0	1	0	86	0	0
TAS2R1	0	21	0	0	0	8	0	0
FAM173B	0	2	0	0	0	0	0	0
CCT5	0	24	0	0	0	64	0	0
CMBL	0	17	0	2	0	31	0	0
MARCH6	0	58	0	0	0	36	0	0
ROPN1L	0	9	0	7	0	26	0	0
ANKRD33B	0	47	0	0	0	45	0	0
DAP	0	11	0	3	0	6	0	0
CTNND2	0	93	0	0	0	127	0	0
DNAH5	1	235	0	50	7	515	0	0
TRIO	0	182	0	0	1	213	0	0
OTULINL	0	39	0	5	0	34	0	0
OTULIN	0	25	0	1	0	20	0	0
ANKH	0	35	0	2	0	20	0	0
FBXL7	0	41	0	0	0	70	0	0
MARCH11	0	29	0	7	0	26	0	0
ZNF622	0	17	0	3	0	32	0	0
RETREG1	0	39	0	1	0	33	0	0
MYO10	0	1031	0	15	1	180	0	0
BASP1	0	20	0	1	1	30	0	0
LINC02218	0	0	0	0	0	0	0	0
AC106774.4	0	0	0	0	0	0	0	0
TAF11L2	0	0	0	0	0	0	0	0
TAF11L3	0	0	0	0	0	0	0	0
TAF11L4	0	0	0	0	0	0	0	0
TAF11L5	0	0	0	0	0	0	0	0
TAF11L6	0	0	0	0	0	0	0	0
TAF11L7	0	0	0	0	0	0	0	0
TAF11L8	0	0	0	0	0	0	0	0
TAF11L9	0	0	0	0	0	0	0	0
TAF11L10	0	0	0	0	0	0	0	0
TAF11L11	0	0	0	0	0	0	0	0
TAF11L12	0	0	0	0	0	0	0	0
TAF11L13	0	0	0	0	0	0	0	0
TAF11L14	0	0	0	0	0	0	0	0
H3.Y	0	0	0	0	0	0	0	0
CDH18	0	36	0	0	0	72	0	0
CDH12	0	35	0	4	0	90	0	0
PRDM9	0	49	0	7	0	44	0	0
CDH10	0	26	0	0	0	57	0	0
CDH9	0	30	0	2	0	29	0	0
CDH6	0	39	0	1	0	22	0	0
DROSHA	0	53	0	5	0	62	0	0
C5orf22	0	21	0	0	0	15	0	0
PDZD2	0	190	0	1	0	186	0	0
GOLPH3	0	21	0	1	0	20	0	0
MTMR12	0	23	0	2	0	34	0	0
ZFR	0	46	0	0	0	43	0	0
SUB1	0	1	0	0	0	2	0	0
NPR3	0	35	0	1	0	23	0	0
TARS	0	45	0	3	0	68	0	0
ADAMTS12	0	103	0	7	0	87	0	0
RXFP3	0	40	0	3	0	28	0	0
SLC45A2	0	20	0	13	0	43	0	0
AMACR	0	4	0	2	0	39	0	0
C1QTNF3-AMACR	0	13	0	3	0	51	0	0
C1QTNF3	0	9	0	1	0	12	0	0
RAI14	0	53	0	0	0	57	0	0
TTC23L	0	15	0	8	0	19	0	0
RAD1	0	2	0	14	0	1	0	0
BRIX1	0	9	0	0	0	11	0	0
DNAJC21	0	24	0	13	0	71	0	0
AGXT2	0	42	0	4	0	63	0	0
PRLR	0	9	0	1	0	11	0	0
SPEF2	1	107	0	14	1	148	0	0
IL7R	0	24	0	9	0	21	0	0
CAPSL	0	20	0	3	0	37	0	0
UGT3A1	0	25	0	11	0	44	0	0
UGT3A2	0	33	0	10	0	29	0	0
LMBRD2	0	16	0	2	1	34	0	0
SKP2	0	25	0	2	0	10	0	0
NADK2	0	4	0	0	0	14	0	0
RANBP3L	0	7	0	1	0	34	0	0
SLC1A3	0	21	0	2	0	27	0	0
NIPBL	0	139	0	0	0	101	0	0
CPLANE1	0	122	0	38	1	183	0	0
NUP155	0	61	0	2	0	99	0	0
WDR70	0	37	0	2	0	33	0	0
GDNF	0	14	0	1	0	17	0	0
EGFLAM	1	84	0	8	0	88	0	0
LIFR	0	37	0	6	0	83	0	0
OSMR	0	69	0	8	0	40	0	0
RICTOR	0	63	0	1	0	82	0	0
FYB1	0	40	0	0	0	51	0	0
C9	0	74	0	28	0	73	0	0
DAB2	0	38	0	1	0	40	0	0
TTC33	0	30	0	2	0	38	0	0
PTGER4	0	27	0	0	0	23	0	0
PRKAA1	0	3	0	1	0	15	0	0
RPL37	0	8	0	0	0	4	0	0
CARD6	0	28	0	8	0	52	0	0
C7	0	44	0	17	0	72	0	0
MROH2B	0	88	0	17	0	181	0	0
C6	0	35	0	12	0	74	0	0
PLCXD3	0	27	0	1	0	35	0	0
OXCT1	0	15	0	1	0	8	0	0
C5orf51	0	16	0	1	0	10	0	0
FBXO4	0	11	0	4	0	14	0	0
GHR	0	26	0	7	0	52	0	0
CCDC152	0	9	0	0	0	20	0	0
SELENOP	0	0	0	0	0	0	0	0
ANXA2R	0	5	0	4	0	7	0	0
ZNF131	0	28	0	0	0	18	0	0
NIM1K	0	24	0	12	0	44	0	0
HMGCS1	0	11	0	0	0	15	0	0
CCL28	0	5	0	2	0	4	0	0
TMEM267	0	4	0	6	0	18	0	0
C5orf34	0	43	0	5	0	46	0	0
PAIP1	0	28	0	1	0	19	0	0
NNT	0	71	0	0	0	72	0	0
FGF10	0	11	0	0	0	4	0	0
MRPS30	0	0	0	0	0	0	0	0
HCN1	0	44	0	1	0	20	0	0
EMB	0	35	0	2	0	17	0	0
PARP8	0	36	0	1	0	37	0	0
ISL1	0	16	0	1	0	40	0	0
ITGA1	0	81	0	9	1	103	0	0
PELO	0	24	0	4	0	18	0	0
ITGA2	0	75	0	7	0	53	0	0
MOCS2	0	3	0	1	0	2	0	0
FST	0	16	0	0	0	10	0	0
NDUFS4	0	5	0	2	0	12	0	0
ARL15	0	0	0	0	0	0	0	0
HSPB3	0	10	0	6	0	13	0	0
SNX18	0	1242	0	3	0	40	0	0
ESM1	0	20	0	1	0	0	0	0
GZMK	0	35	0	2	0	6	0	0
GZMA	0	2	0	8	0	25	0	0
CDC20B	0	35	0	6	0	27	0	0
GPX8	0	0	0	0	0	0	0	0
