#Gene	syn.obs	syn.haps	lgd.obs	lgd.haps	dmis.obs	dmis.haps	lgd/dmis.obs	lgd/dmis.haps
OR4F21	0	1	0	0	0	5	0	0
ZNF596	0	38	0	8	0	40	0	0
FBXO25	0	35	0	1	0	33	0	0
TDRP	0	1207	0	4	0	8	0	0
ERICH1	0	78	0	6	0	17	0	0
DLGAP2	0	152	0	1	0	110	0	0
CLN8	0	23	0	2	0	25	0	0
KBTBD11-OT1	0	508	0	9	0	156	0	0
ARHGEF10	0	486	0	7	0	132	0	0
KBTBD11	0	132	0	3	0	71	0	0
MYOM2	0	386	0	34	1	310	0	0
CSMD1	0	402	0	13	3	459	0	0
MCPH1	0	1204	0	15	0	102	0	0
ANGPT2	0	38	0	0	0	49	0	0
AGPAT5	0	32	0	2	0	24	0	0
XKR5	0	79	0	4	0	23	0	0
DEFB1	0	10	0	0	0	22	0	0
DEFA6	0	4	0	1	0	1	0	0
DEFA4	0	3	0	8	0	5	0	0
DEFA1	0	0	0	0	0	0	0	0
DEFA1B	0	0	0	0	0	0	0	0
DEFA3	0	12	0	0	0	0	0	0
DEFA5	0	12	0	0	0	1	0	0
USP17L1	0	0	0	0	0	0	0	0
USP17L4	0	0	0	0	0	0	0	0
ZNF705G	0	25	0	12	0	20	0	0
DEFB4B	0	0	0	0	0	1	0	0
DEFB103B	0	0	0	0	0	0	0	0
SPAG11B	0	33	1	8	0	6	0	0
DEFB104B	0	0	0	0	0	0	0	0
DEFB106B	0	2	0	2	0	3	0	0
DEFB105B	0	0	0	0	0	0	0	0
DEFB107B	0	0	0	0	0	0	0	0
PRR23D1	0	0	0	0	0	0	0	0
AC134684.11	0	0	0	0	0	0	0	0
AC134684.8	0	0	0	0	0	0	0	0
AC134684.9	0	0	0	0	0	0	0	0
AC084121.9	0	0	0	0	0	0	0	0
AC084121.11	0	0	0	0	0	0	0	0
AC084121.6	0	0	0	0	0	0	0	0
AC084121.12	0	0	0	0	0	0	0	0
AC084121.8	0	0	0	0	0	0	0	0
AC084121.7	0	0	0	0	0	0	0	0
AC084121.5	0	0	0	0	0	0	0	0
AC084121.13	0	0	0	0	0	0	0	0
PRR23D2	0	0	0	0	0	0	0	0
DEFB107A	0	0	0	0	0	0	0	0
DEFB105A	0	0	0	5	0	6	0	0
DEFB106A	0	0	0	0	0	0	0	0
DEFB104A	0	1	0	0	0	4	0	0
SPAG11A	0	11	0	2	0	1	0	0
DEFB103A	0	0	0	0	0	0	0	0
DEFB4A	0	3	0	0	0	0	0	0
ZNF705B	0	0	0	0	0	0	0	0
USP17L8	0	0	0	0	0	0	0	0
USP17L3	0	0	0	0	0	0	0	0
PRAG1	1	996	0	3	0	112	0	0
CLDN23	0	33	0	4	0	34	0	0
MFHAS1	0	84	0	1	1	144	0	0
ERI1	0	939	0	8	0	48	0	0
PPP1R3B	0	13	0	0	0	18	0	0
TNKS	0	84	0	0	0	119	0	0
MSRA	0	13	0	4	0	33	0	0
PRSS51	0	23	0	8	0	35	0	0
PRSS55	0	27	0	8	0	35	0	0
RP1L1	2	320	0	56	0	84	0	0
C8orf74	0	21	0	10	0	15	0	0
SOX7	0	30	0	0	0	39	0	0
PINX1	0	34	0	10	0	34	0	0
XKR6	0	55	0	0	0	49	0	0
MTMR9	0	36	0	1	0	70	0	0
SLC35G5	0	0	0	0	0	0	0	0
FAM167A	0	17	0	3	0	32	0	0
BLK	0	45	0	7	0	65	0	0
GATA4	0	70	0	0	0	58	0	0
NEIL2	0	14	0	5	0	37	0	0
FDFT1	0	49	0	5	0	67	0	0
CTSB	0	1195	0	3	0	39	0	0
DEFB136	0	24	0	0	0	5	0	0
DEFB135	0	9	0	4	0	27	0	0
DEFB134	0	12	0	0	0	7	0	0
DEFB130B	0	0	0	0	0	0	0	0
ZNF705D	0	5	0	1	0	6	0	0
USP17L7	0	0	0	0	0	0	0	0
USP17L2	4	57	0	16	0	32	0	0
FAM86B1	0	15	0	0	1	15	0	0
DEFB130A	0	0	0	0	0	0	0	0
FAM86B2	0	42	0	1	0	22	0	0
LONRF1	0	62	0	2	0	41	0	0
TRMT9B	0	8	0	2	0	8	0	0
DLC1	0	139	0	6	0	173	0	0
C8orf48	0	22	0	2	0	35	0	0
SGCZ	0	18	0	8	0	54	0	0
TUSC3	0	16	0	4	0	36	0	0
MSR1	0	43	0	9	0	41	0	0
FGF20	0	26	0	2	0	34	0	0
MICU3	0	26	0	5	0	66	0	0
ZDHHC2	0	22	0	0	0	35	0	0
CNOT7	0	5	0	0	0	5	0	0
VPS37A	0	28	0	2	0	32	0	0
MTMR7	0	43	0	2	0	70	0	0
SLC7A2	0	90	0	4	0	72	0	0
PDGFRL	0	52	0	4	0	71	0	0
MTUS1	0	82	0	8	1	118	0	0
FGL1	0	15	0	9	0	46	0	0
PCM1	0	113	0	14	0	242	0	0
ASAH1	0	24	0	6	0	50	0	0
NAT1	0	23	0	3	0	19	0	0
NAT2	0	10	0	3	0	31	0	0
PSD3	0	80	0	3	0	96	0	0
SH2D4A	0	43	0	7	0	43	0	0
CSGALNACT1	0	36	0	7	1	76	0	0
INTS10	0	33	0	1	0	43	0	0
LPL	0	25	0	0	0	33	0	0
SLC18A1	0	33	0	7	0	68	0	0
ATP6V1B2	0	28	0	0	0	27	0	0
LZTS1	0	38	0	0	0	85	0	0
GFRA2	0	0	0	1	0	3	0	0
DOK2	0	44	0	9	0	80	0	0
XPO7	0	41	0	0	0	41	0	0
NPM2	0	9	0	5	0	14	0	0
FGF17	0	9	0	0	0	6	0	0
DMTN	0	40	0	1	0	32	0	0
FAM160B2	0	83	0	4	0	55	0	0
NUDT18	0	0	0	0	0	0	0	0
HR	0	101	0	4	2	120	0	0
REEP4	0	17	0	12	0	45	0	0
LGI3	0	58	0	7	0	74	0	0
SFTPC	0	0	0	0	0	0	0	0
BMP1	0	67	0	5	0	81	0	0
PHYHIP	0	42	0	0	0	28	0	0
POLR3D	0	13	0	2	0	35	0	0
PIWIL2	0	58	0	6	1	61	0	0
SLC39A14	0	36	0	2	0	14	0	0
PPP3CC	0	20	0	4	0	34	0	0
SORBS3	0	57	0	1	0	91	0	0
PDLIM2	0	43	0	1	0	29	0	0
AC037459.1	0	27	0	1	0	18	0	0
C8orf58	0	1	0	1	0	3	0	0
CCAR2	0	13	0	0	0	17	0	0
BIN3	0	34	0	13	0	39	0	0
EGR3	0	29	0	0	0	10	0	0
PEBP4	0	11	0	4	0	7	0	0
RHOBTB2	0	60	0	2	0	63	0	0
TNFRSF10B	0	13	0	17	0	6	0	0
AC107959.5	0	2	0	2	0	0	0	0
TNFRSF10C	0	4	0	3	0	0	0	0
TNFRSF10D	0	22	0	3	0	3	0	0
TNFRSF10A	1	43	0	14	0	22	0	0
CHMP7	0	18	0	3	0	36	0	0
R3HCC1	0	26	0	3	0	62	0	0
LOXL2	0	77	0	7	0	82	0	0
ENTPD4	0	27	0	12	0	69	0	0
SLC25A37	0	11	0	3	0	8	0	0
NKX3-1	0	26	0	0	0	10	0	0
NKX2-6	0	19	0	3	0	18	0	0
STC1	0	5	0	1	0	19	0	0
ADAM28	0	43	0	12	0	42	0	0
ADAMDEC1	0	10	0	7	0	23	0	0
ADAM7	0	23	0	8	0	57	0	0
NEFM	0	88	0	11	1	113	0	0
NEFL	0	0	0	0	0	0	0	0
DOCK5	1	144	0	7	1	157	0	0
GNRH1	0	0	0	0	0	7	0	0
